,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,snap_id,maven_id,maven_url,dnf_id,yay_id,new_addition
538,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2024-06-28 18:04:33.000000,2024-06-28 18:04:28,599.0,1.0,745.0,103.0,590.0,60.0,345.0,6074.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,59.0,23,True,2020-04-03 19:06:25,0.4.0,1.0,t5,,,['tensorflow'],,69881.0,,,https://pypi.org/project/t5,69881.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
539,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2024-05-25 03:02:04.000000,2024-05-25 02:46:48,1097.0,1.0,894.0,115.0,675.0,112.0,542.0,5464.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,118.0,23,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,['pytorch'],,367.0,20.0,20.0,https://pypi.org/project/mmf,367.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,843.0,123.0,64.0,121.0,74.0,5051.0,Image augmentation library in Python for machine learning.,23.0,23,False,,,,Augmentor,,,,,6600.0,804.0,804.0,https://pypi.org/project/Augmentor,6600.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
541,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,,809.0,230.0,111.0,55.0,622.0,4905.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,23,True,2022-01-13 09:55:14,1.1.1,12.0,,,,,1524.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,Crypto Signals,CryptoSignal/crypto-signal,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000,2024-07-07 15:33:11.000000,2022-08-09 13:26:32,565.0,,1175.0,308.0,210.0,58.0,211.0,4829.0,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks.",28.0,23,False,,,,,,,,,1729.0,,,,,,,,3.0,shadowreaver/crypto-signal,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,143540.0,,,,,,,,,,,,,,,
543,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,,1322.0,351.0,59.0,,,4360.0,Python Algorithmic Trading Library.,11.0,23,False,,,,pyalgotrade,,,,,1077.0,191.0,191.0,https://pypi.org/project/pyalgotrade,1077.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-07-29 21:28:21.000000,2023-07-05 18:14:28,901.0,,543.0,104.0,617.0,89.0,607.0,4256.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,23,False,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,['sklearn'],,372014.0,,,https://pypi.org/project/yellowbrick,370306.0,https://anaconda.org/conda-forge/yellowbrick,2023-06-16 19:21:13.554,81989.0,3.0,,,,,,,,,,,,,,,,,,,,
545,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,,508.0,133.0,649.0,65.0,198.0,3882.0,Snips Python library to extract meaning from text.,22.0,23,False,2020-01-15 09:51:41,0.20.2,58.0,snips-nlu,,,,,1208.0,,,https://pypi.org/project/snips-nlu,1208.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
546,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2024-08-13 17:48:41.449000,2019-05-22 18:27:54,1118.0,,801.0,326.0,89.0,83.0,306.0,3869.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,23,False,2018-01-05 21:36:23,2.6.0,32.0,nervananeon,anaconda/neon,,,396.0,128.0,,,https://pypi.org/project/nervananeon,108.0,https://anaconda.org/anaconda/neon,2024-08-13 17:48:41.449,1697.0,3.0,,,,,,,,,,,,,,,,,,,,
547,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2024-08-13 17:52:35.000000,2024-08-13 17:16:53,181.0,1.0,392.0,160.0,84.0,79.0,101.0,3251.0,A deep learning library for video understanding research.,56.0,23,True,2021-09-10 17:02:20,0.1.3,2.0,pytorchvideo,,,['pytorch'],,17167.0,,,https://pypi.org/project/pytorchvideo,17167.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
548,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-03-03 01:41:37.000000,2024-03-03 01:31:19,412.0,,326.0,54.0,414.0,67.0,106.0,3243.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",38.0,23,True,2021-11-02 17:21:02,0.1.6,2.0,vissl,,,['pytorch'],,194.0,48.0,48.0,https://pypi.org/project/vissl,194.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
549,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2024-07-30 10:50:08.000000,2024-07-09 09:34:16,515.0,2.0,813.0,62.0,642.0,112.0,404.0,3233.0,A high-performance distributed training framework for Reinforcement Learning.,45.0,23,True,2023-03-10 09:21:02,2.2,9.0,parl,,,['paddle'],,587.0,129.0,129.0,https://pypi.org/project/parl,587.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
550,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2024-03-22 11:10:03.000000,2023-06-20 03:14:12,435.0,,289.0,33.0,476.0,34.0,30.0,3005.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,23,False,2021-10-31 02:57:04,0.3.0,20.0,torch_optimizer,conda-forge/torch-optimizer,,['pytorch'],,142379.0,,,https://pypi.org/project/torch_optimizer,142101.0,https://anaconda.org/conda-forge/torch-optimizer,2023-06-16 19:25:40.043,11137.0,2.0,,,,,,,,,,,,,,,,,,,,
551,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,644.0,71.0,25.0,113.0,101.0,2974.0,Neural network visualization toolkit for keras.,10.0,23,False,,,8.0,keras-vis,,,['tensorflow'],,1018.0,2960.0,2960.0,https://pypi.org/project/keras-vis,1018.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2024-03-14 19:50:06.000000,2024-03-14 19:50:06,769.0,,729.0,180.0,75.0,18.0,565.0,2785.0,Python sync/async framework for Interactive Brokers API.,36.0,23,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,31548.0,,,https://pypi.org/project/ib_insync,30813.0,https://anaconda.org/conda-forge/ib-insync,2023-06-16 16:16:07.159,44875.0,3.0,,,,,,,,,,,,,,,,,,,,
553,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955.0,,439.0,64.0,122.0,27.0,350.0,2386.0,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,23,False,2021-07-04 10:44:36,2.0.2,24.0,kashgari-tf,,,['tensorflow'],,71.0,69.0,69.0,https://pypi.org/project/kashgari-tf,71.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
554,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,332.0,77.0,55.0,156.0,68.0,2297.0,Multilingual text (NLP) processing toolkit.,26.0,23,False,,,,polyglot,,,,,46028.0,1332.0,1332.0,https://pypi.org/project/polyglot,46028.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
555,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-08-15 15:39:54.000000,2024-08-12 18:06:59,14658.0,11.0,84.0,42.0,53.0,14.0,75.0,2134.0,The friendly PIL fork.,434.0,23,False,,,,pillow-simd,,,,,32860.0,,,https://pypi.org/project/pillow-simd,32860.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
556,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,,238.0,70.0,21.0,85.0,66.0,2105.0,Open source time series library for Python.,6.0,23,False,,,,pyflux,,,,,280271.0,273.0,273.0,https://pypi.org/project/pyflux,280271.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
557,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400.0,,299.0,64.0,78.0,65.0,68.0,2102.0,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,23,False,2021-05-18 16:12:33,2.6.0,30.0,sru,,,['pytorch'],,1709.0,30.0,30.0,https://pypi.org/project/sru,1709.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
558,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2024-01-09 01:46:07.000000,2023-09-26 17:27:56,255.0,,199.0,29.0,65.0,6.0,83.0,1994.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,23,True,,,2.0,checklist,conda-forge/checklist,,['jupyter'],,1265.0,359.0,359.0,https://pypi.org/project/checklist,1086.0,https://anaconda.org/conda-forge/checklist,2023-06-16 19:24:18.549,7701.0,3.0,,,,,,,,,,,,,,,,,,,,
559,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2024-07-10 23:00:12.000000,2024-07-10 23:00:11,927.0,8.0,132.0,35.0,446.0,49.0,354.0,1848.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,23,False,2024-04-01 00:44:51,1.1.4.9,32.0,orbit-ml,,,,,18533.0,61.0,61.0,https://pypi.org/project/orbit-ml,18533.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2024-07-10 23:00:12.000000,2024-07-10 23:00:11,927.0,8.0,132.0,35.0,446.0,49.0,354.0,1848.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,20.0,23,False,2024-04-01 00:44:51,1.1.4.9,32.0,orbit-ml,conda-forge/orbit-ml,,,,18901.0,61.0,61.0,https://pypi.org/project/orbit-ml,18533.0,https://anaconda.org/conda-forge/orbit-ml,2024-04-01 02:54:47.033,11434.0,3.0,,,,,,,,,,,,,,,,,,,,
561,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2023-06-16 16:16:35.554000,2022-08-31 01:52:51,509.0,,302.0,103.0,49.0,8.0,151.0,1573.0,Distributed Deep learning with Keras & Spark.,27.0,23,False,2022-09-01 11:59:24,3.2.0,10.0,elephas,conda-forge/elephas,,"['keras', 'spark']",,38760.0,,,https://pypi.org/project/elephas,38514.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,14775.0,3.0,,,,,,,,,,,,,,,,,,,,
562,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2024-06-13 23:15:42.000000,2024-06-13 23:15:42,109.0,1.0,207.0,43.0,12.0,4.0,51.0,1568.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,True,,,,geffnet,,,['pytorch'],,181317.0,243.0,243.0,https://pypi.org/project/geffnet,181317.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
563,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,139.0,28.0,63.0,8.0,70.0,1294.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,23,False,,,,livelossplot,,,['jupyter'],,15220.0,1615.0,1615.0,https://pypi.org/project/livelossplot,15220.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,,2016-06-05 15:21:22.000,2024-01-05 18:00:58.000000,2024-01-05 18:00:58,67.0,,293.0,55.0,63.0,12.0,110.0,1276.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,10.0,23,False,2023-07-30 07:06:31,0.6.2,10.0,stockstats,,,,,8418.0,1081.0,1081.0,https://pypi.org/project/stockstats,8418.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2024-05-24 12:07:23.000000,2024-05-24 12:07:18,209.0,1.0,84.0,34.0,110.0,8.0,18.0,1225.0,,21.0,23,False,2023-06-29 15:03:07,0.1.6,7.0,rlax,,,['jax'],,94745.0,259.0,259.0,https://pypi.org/project/rlax,94745.0,,,,3.0,,,,,,google-deepmind/rlax,,,,,,,,,,,,,,
566,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2024-08-04 22:39:35.000000,2024-08-04 17:00:39,437.0,4.0,151.0,93.0,122.0,29.0,46.0,1170.0,PFRL: a PyTorch-based deep reinforcement learning library.,20.0,23,True,2023-07-16 15:19:48,0.4.0,5.0,pfrl,,,,,206.0,111.0,111.0,https://pypi.org/project/pfrl,206.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
567,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2024-06-03 10:38:45.000000,2022-06-30 08:14:18,208.0,,111.0,52.0,99.0,39.0,51.0,1015.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,23,False,2021-11-18 20:27:53,0.3.1,7.0,tf-explain,,,['tensorflow'],,3084.0,241.0,241.0,https://pypi.org/project/tf-explain,3084.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2024-07-24 10:14:10.000000,2023-02-20 00:24:10,1723.0,,181.0,41.0,174.0,63.0,174.0,939.0,A Jupyter - Three.js bridge.,30.0,23,False,2022-08-31 09:02:38,2.4.1,18.0,pythreejs,conda-forge/pythreejs,,['jupyter'],,77282.0,,,https://pypi.org/project/pythreejs,69795.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,579718.0,3.0,,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,1632.0,,,,,,,,,,,
569,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,data-viz,,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000,2024-04-10 17:11:06.000000,2023-03-06 07:52:05,311.0,,110.0,26.0,36.0,34.0,69.0,878.0,Bokeh Plotting Backend for Pandas and GeoPandas.,15.0,23,False,2021-04-11 17:42:31,0.5.5,5.0,pandas-bokeh,,,['pandas'],,33921.0,642.0,642.0,https://pypi.org/project/pandas-bokeh,33921.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
570,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-08-14 08:41:19.000000,2023-08-12 20:19:05,5777.0,,84.0,14.0,77.0,221.0,218.0,864.0,"Experiment tracking, ML developer tools.",29.0,23,True,2022-05-11 01:13:36,0.8.1,2.0,guildai,,,,19.0,1502.0,99.0,99.0,https://pypi.org/project/guildai,1502.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
571,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2024-06-12 05:36:27.000000,2024-06-12 05:36:27,401.0,1.0,155.0,17.0,73.0,30.0,109.0,723.0,Ternary plotting library for python with matplotlib.,28.0,23,True,2021-02-17 18:23:31,1.0.8,8.0,python-ternary,conda-forge/python-ternary,,,29.0,20009.0,183.0,183.0,https://pypi.org/project/python-ternary,19143.0,https://anaconda.org/conda-forge/python-ternary,2023-06-16 13:17:10.682,86645.0,3.0,,,,,,,,,,,,,,,,,,,,
572,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2024-08-16 14:54:52.000000,2024-08-16 14:54:45,888.0,15.0,86.0,10.0,753.0,95.0,447.0,627.0,Automated modeling and machine learning framework FEDOT.,34.0,23,True,2024-05-03 16:06:47,0.7.3.2,17.0,fedot,,,,,1051.0,52.0,52.0,https://pypi.org/project/fedot,1051.0,,,,3.0,,,,,,aimclub/FEDOT,,,,,,,,,,,,,,
573,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2024-07-15 14:05:34.000000,2024-04-28 11:15:50,477.0,,49.0,9.0,60.0,183.0,251.0,621.0,python binding for libvips using cffi.,16.0,23,True,,,6.0,pyvips,conda-forge/pyvips,,,,51387.0,777.0,777.0,https://pypi.org/project/pyvips,49054.0,https://anaconda.org/conda-forge/pyvips,2024-04-28 16:46:16.622,107351.0,3.0,,,,,,,,,,,,,,,,,,,,
574,MONAILabel,Project-MONAI/MONAILabel,others,,https://github.com/Project-MONAI/MONAILabel,https://github.com/Project-MONAI/MONAILabel,Apache-2.0,2021-03-26 15:25:10.000,2024-08-19 07:39:17.000000,2024-08-13 13:44:21,983.0,7.0,183.0,24.0,854.0,125.0,394.0,580.0,MONAI Label is an intelligent open source image labeling and learning tool.,60.0,23,True,2024-07-23 17:48:05,0.8.3,16.0,monailabel-weekly,,,,90861.0,3200.0,,,https://pypi.org/project/monailabel-weekly,745.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
575,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2024-08-01 23:26:59.000000,2024-03-19 15:52:03,1216.0,,67.0,7.0,211.0,20.0,109.0,514.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,23,True,2023-08-07 03:02:27,3.0.0,40.0,happytransformer,,,['huggingface'],,2299.0,275.0,275.0,https://pypi.org/project/happytransformer,2299.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
576,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2023-06-16 13:16:45.065000,2022-02-11 07:59:35,77.0,,70.0,8.0,17.0,11.0,12.0,508.0,Find pyspark to make it importable.,15.0,23,False,,,6.0,findspark,conda-forge/findspark,,['spark'],,2414348.0,4702.0,4702.0,https://pypi.org/project/findspark,2404986.0,https://anaconda.org/conda-forge/findspark,2023-06-16 13:16:45.065,917499.0,3.0,,,,,,,,,,,,,,,,,,,,
577,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2024-08-09 23:30:21.000000,2024-05-15 12:32:23,5658.0,,91.0,17.0,762.0,7.0,446.0,437.0,Lightwood is Legos for Machine Learning.,46.0,23,False,2024-05-15 13:29:47,24.5.2.0,33.0,lightwood,,,['pytorch'],,3927.0,69.0,69.0,https://pypi.org/project/lightwood,3927.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
578,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2024-05-07 21:17:52.000000,2024-02-11 00:53:13,766.0,,87.0,13.0,31.0,8.0,49.0,381.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,18.0,23,True,2024-02-11 00:58:17,3.1.0,57.0,pymap3d,conda-forge/pymap3d,,,,169247.0,424.0,424.0,https://pypi.org/project/pymap3d,167584.0,https://anaconda.org/conda-forge/pymap3d,2024-02-11 07:50:28.337,78189.0,3.0,,,,,,,,,,,,,,,,,,,,
579,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1465.0,131.0,51.0,155.0,141.0,7842.0,A PyTorch implementation of EfficientNet.,24.0,22,False,2020-03-01 03:29:43,1.0,1.0,efficientnet-pytorch,,,['pytorch'],4104185.0,222448.0,1.0,1.0,https://pypi.org/project/efficientnet-pytorch,145011.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
580,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-08-13 19:13:05.000000,2024-08-13 19:09:33,193.0,3.0,1129.0,94.0,48.0,384.0,285.0,6439.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,33.0,22,True,,,,pyslowfast,,,['pytorch'],,42.0,17.0,17.0,https://pypi.org/project/pyslowfast,42.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
581,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,788.0,169.0,1588.0,61.0,74.0,6340.0,A natural language modeling framework based on PyTorch.,234.0,22,False,2020-06-08 23:30:58,0.3.3,9.0,pytext-nlp,,,['pytorch'],385.0,101.0,21.0,21.0,https://pypi.org/project/pytext-nlp,96.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
